Geneset	Number of Genes	Edge Density	Segregation
ABNORMAL_AMINO_ACID_LEVEL	56	0.0022285714285714287	0.0031582870525875047
ABNORMAL_ASSOCIATIVE_LEARNING	47	0.00239222941720629	0.0019588742457273657
ABNORMAL_BEHAVIORAL_RESPONSE_TO_XENOBIOTIC	58	0.003932244404113733	0.004487633118732416
ABNORMAL_BONE_MINERALIZATION	23	0.0012292490118577075	0.0005239606709392208
ABNORMAL_BRAIN_VENTRICULAR_SYSTEM_MORPHOLOGY	22	0.0	0.0
ABNORMAL_CALCIUM_ION_HOMEOSTASIS	37	0.0004909909909909909	0.0003959067839293325
ABNORMAL_CAUDAL_VERTEBRAE_MORPHOLOGY	25	0.0014099999999999998	0.00040727981374891897
ABNORMAL_CILIUM_MORPHOLOGY	48	0.004821808510638298	0.006812758735149152
ABNORMAL_CIRCULATING_ALANINE_TRANSAMINASE_LEVEL	20	0.0	0.0
ABNORMAL_CIRCULATING_ALKALINE_PHOSPHATASE_LEVEL	58	0.0016823956442831214	0.0025123721454628246
ABNORMAL_CIRCULATING_LIPOPROTEIN_LEVEL	60	0.0010401129943502824	0.0013348201726783107
ABNORMAL_CIRCULATING_SERUM_ALBUMIN_LEVEL	40	0.0024064102564102566	0.00302998506800113
ABNORMAL_COAT_HAIR_PIGMENTATION	45	0.003757575757575757	0.0022561671601526914
ABNORMAL_CORNEA_MORPHOLOGY	32	0.01491532258064516	0.014627375613922702
ABNORMAL_DEPRESSION_RELATED_BEHAVIOR	32	0.006048387096774193	0.003422895290210177
ABNORMAL_DIGIT_MORPHOLOGY	31	0.002150537634408602	0.0011930938952964662
ABNORMAL_EPIDIDYMIS_MORPHOLOGY	28	0.0	0.0
ABNORMAL_EXCITATORY_POSTSYNAPTIC_CURRENTS	23	0.008640316205533597	0.009484307072880782
ABNORMAL_EXTRACUTANEOUS_PIGMENTATION	35	0.010826890756302521	0.005456538274541292
ABNORMAL_EYE_ELECTROPHYSIOLOGY	43	0.006537098560354374	0.011571855084225778
ABNORMAL_FASTED_CIRCULATING_GLUCOSE_LEVEL	54	0.0020649895178197065	0.001984991982781958
