Geneset	Number of Genes	Edge Density	Segregation
ABNORMAL_AMINO_ACID_LEVEL	46	0.0014695652173913043	0.0045816289031200864
ABNORMAL_ASSOCIATIVE_LEARNING	38	0.0	0.0
ABNORMAL_BEHAVIORAL_RESPONSE_TO_XENOBIOTIC	50	0.002324081632653061	0.006754127918011004
ABNORMAL_CALCIUM_ION_HOMEOSTASIS	29	0.0	0.0
ABNORMAL_CAUDAL_VERTEBRAE_MORPHOLOGY	24	0.0	0.0
ABNORMAL_CILIUM_MORPHOLOGY	39	0.0008609986504723347	0.00306131751812559
ABNORMAL_CIRCULATING_ALKALINE_PHOSPHATASE_LEVEL	52	0.0	0.0
ABNORMAL_CIRCULATING_LIPOPROTEIN_LEVEL	54	0.001294199860237596	0.005024375818970547
ABNORMAL_CIRCULATING_SERUM_ALBUMIN_LEVEL	36	0.0017904761904761902	0.004920392584514722
ABNORMAL_COAT_HAIR_PIGMENTATION	36	0.0005095238095238095	0.0006260959116522106
ABNORMAL_CORNEA_MORPHOLOGY	26	0.004270769230769231	0.013102992542244882
ABNORMAL_DEPRESSION_RELATED_BEHAVIOR	25	0.0	0.0
ABNORMAL_DIGIT_MORPHOLOGY	24	0.0	0.0
ABNORMAL_EXTRACUTANEOUS_PIGMENTATION	26	0.0	0.0
ABNORMAL_EYE_ELECTROPHYSIOLOGY	33	0.005431818181818181	0.025056569486550002
ABNORMAL_FASTED_CIRCULATING_GLUCOSE_LEVEL	47	0.0006012950971322849	0.0020889574495436443
ABNORMAL_FATTY_ACID_LEVEL	38	0.0	0.0
ABNORMAL_FERTILIZATION	38	0.0008193456614509246	0.0017160272776836011
ABNORMAL_HEARTBEAT	33	0.0029867424242424243	0.003689941924947003
ABNORMAL_HEART_LEFT_VENTRICLE_MORPHOLOGY	22	0.0	0.0
ABNORMAL_HEART_WEIGHT	31	0.00181505376344086	0.0029285015371163276
ABNORMAL_HEMOGLOBIN_CONTENT	30	0.0013241379310344826	0.002230155104190059
ABNORMAL_HINDLIMB_ZEUGOPOD_MORPHOLOGY	33	0.0	0.0
ABNORMAL_IMPULSE_CONDUCTING_SYSTEM_CONDUCTION	35	0.0013613445378151262	0.003910455399083698
ABNORMAL_LENS_MORPHOLOGY	63	0.0007962109575012802	0.003997994575068453
ABNORMAL_LIMBIC_SYSTEM_MORPHOLOGY	28	0.0030476190476190473	0.0058697645979822665
ABNORMAL_LITTER_SIZE	51	0.0	0.0
ABNORMAL_MALE_GERM_CELL_APOPTOSIS	29	0.0	0.0
ABNORMAL_MATURE_B_CELL_NUMBER	25	0.0	0.0
ABNORMAL_MEAN_CORPUSCULAR_HEMOGLOBIN	44	0.0009651162790697674	0.001686113296471536
ABNORMAL_MEAN_CORPUSCULAR_VOLUME	51	0.0006556862745098039	0.001590796216340674
ABNORMAL_MEIOSIS	48	0.002800531914893617	0.008512002759193041
ABNORMAL_MITOCHONDRIAL_PHYSIOLOGY	33	0.003401515151515151	0.0065042534775664835
ABNORMAL_MONOCYTE_MORPHOLOGY	31	0.0	0.0
ABNORMAL_MUSCLE_CONTRACTILITY	39	0.0007611336032388663	0.0022724983379333974
ABNORMAL_NERVOUS_SYSTEM_ELECTROPHYSIOLOGY	48	0.0033218085106382976	0.017044989309921304
ABNORMAL_NEUTROPHIL_MORPHOLOGY	40	0.001966666666666667	0.004680139610944325
ABNORMAL_PLATELET_MORPHOLOGY	43	0.0028062015503875965	0.005858255192439288
ABNORMAL_PREPULSE_INHIBITION	47	0.0004449583718778908	0.0015507924839762203
ABNORMAL_PRESACRAL_VERTEBRAE_MORPHOLOGY	45	0.0007484848484848486	0.0023651150320455542
ABNORMAL_RESPONSE_TO_NOVELTY	58	0.0003424077434966727	0.001522037271089359
ABNORMAL_RETINAL_NEURONAL_LAYER_MORPHOLOGY	24	0.002043478260869565	0.005325477310067418
ABNORMAL_SEIZURE_RESPONSE_TO_INDUCING_AGENT	32	0.001161290322580645	0.004177666889088747
ABNORMAL_SEMINIFEROUS_TUBULE_MORPHOLOGY	42	0.0002578397212543554	0.0006254454890448433
ABNORMAL_SLEEP_BEHAVIOR	32	0.0	0.0
ABNORMAL_SODIUM_ION_HOMEOSTASIS	38	0.0	0.0
ABNORMAL_SPERMATID_MORPHOLOGY	28	0.0	0.0
ABNORMAL_SPERM_PHYSIOLOGY	66	0.0005603729603729604	0.002660180724091455
ABNORMAL_STARTLE_REFLEX	57	0.0009580200501253133	0.006033557470720083
ABNORMAL_SYNAPSE_MORPHOLOGY	29	0.012820197044334975	0.028882649324129366
ABNORMAL_TESTIS_WEIGHT	47	0.0013422756706753006	0.004996608091681387
ABNORMAL_TOUCH_NOCICEPTION	57	0.0	0.0
ABSENT_GERM_CELLS	41	0.0014048780487804877	0.005560919096350647
ALTERED_SUSCEPTIBILITY_TO_BACTERIAL_INFECTION	44	0.0012177589852008456	0.00749551050152252
ARREST_OF_SPERMATOGENESIS	44	0.002126849894291755	0.007392166948343008
DECREASED_ALPHA_BETA_T_CELL_NUMBER	34	0.0	0.0
DECREASED_BODY_LENGTH	42	0.0	0.0
DECREASED_BONE_MINERAL_CONTENT	50	0.0005216326530612245	0.0012267535953095396
DECREASED_BONE_MINERAL_DENSITY	32	0.0	0.0
DECREASED_CHOLESTEROL_LEVEL	48	0.001947695035460993	0.006613485851896447
DECREASED_CIRCULATING_INSULIN_LEVEL	60	0.0	0.0
DECREASED_GRANULOCYTE_NUMBER	40	0.000685897435897436	0.0019500993274891108
DECREASED_GRIP_STRENGTH	46	0.0009352657004830918	0.002592685840399831
