Geneset	Number of Genes	Edge Density	Segregation
KEGG_ABC_TRANSPORTERS	40	0.007692307692307693	0.007407407407407408
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	31	0.021505376344086023	0.011574074074074073
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	40	0.10128205128205128	0.05041480536056158
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	43	0.021040974529346623	0.021111111111111112
KEGG_ARACHIDONIC_ACID_METABOLISM	42	0.008130081300813009	0.01907356948228883
KEGG_ARGININE_AND_PROLINE_METABOLISM	48	0.007978723404255319	0.007653061224489796
KEGG_AXON_GUIDANCE	102	0.015919238982721802	0.029223093371347115
KEGG_BASAL_TRANSCRIPTION_FACTORS	35	0.23361344537815126	0.10404191616766467
KEGG_BUTANOATE_METABOLISM	26	0.015384615384615385	0.008635578583765112
KEGG_CALCIUM_SIGNALING_PATHWAY	140	0.009969167523124357	0.02165661978120116
KEGG_CARDIAC_MUSCLE_CONTRACTION	64	0.03869047619047619	0.04171122994652406
KEGG_CELL_ADHESION_MOLECULES_CAMS	121	0.011570247933884297	0.029473684210526315
KEGG_CHEMOKINE_SIGNALING_PATHWAY	130	0.027072152653548003	0.04495049504950495
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	32	0.036290322580645164	0.01293103448275862
KEGG_DNA_REPLICATION	36	0.2	0.031265508684863524
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	50	0.017142857142857144	0.05084745762711865
KEGG_ECM_RECEPTOR_INTERACTION	80	0.020253164556962026	0.025326474079936684
KEGG_ENDOCYTOSIS	178	0.04088110201231512	0.04918658825326511
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	69	0.03793691389599318	0.028307888040712468
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	34	0.0213903743315508	0.01282051282051282
KEGG_GAP_JUNCTION	60	0.05141242937853107	0.02259746709709461
KEGG_GLUTATHIONE_METABOLISM	46	0.022222222222222223	0.030104712041884817
KEGG_GLYCEROLIPID_METABOLISM	42	0.0011614401858304297	0.002506265664160401
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	66	0.0018648018648018648	0.006042296072507553
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	30	0.013793103448275862	0.006191950464396285
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	56	0.06103896103896104	0.03971271651880017
KEGG_HEDGEHOG_SIGNALING_PATHWAY	46	0.02608695652173913	0.018060200668896322
KEGG_HISTIDINE_METABOLISM	23	0.007905138339920948	0.011560693641618497
KEGG_INSULIN_SIGNALING_PATHWAY	103	0.032362459546925564	0.027583968846341067
KEGG_JAK_STAT_SIGNALING_PATHWAY	125	0.03070967741935484	0.053992740471869326
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	87	0.030473135525260625	0.02626123013130615
KEGG_LONG_TERM_DEPRESSION	45	0.031313131313131314	0.015225933202357564
KEGG_LYSINE_DEGRADATION	36	0.014285714285714285	0.006726457399103139
KEGG_LYSOSOME	117	0.013409961685823755	0.03316326530612245
KEGG_MELANOGENESIS	69	0.023870417732310314	0.017766497461928935
KEGG_N_GLYCAN_BIOSYNTHESIS	44	0.009513742071881607	0.011235955056179775
KEGG_NOTCH_SIGNALING_PATHWAY	43	0.09745293466223699	0.022022022022022022
KEGG_OOCYTE_MEIOSIS	91	0.07716727716727717	0.03245686113393591
KEGG_OXIDATIVE_PHOSPHORYLATION	118	0.0731565985803274	0.13233752620545072
KEGG_P53_SIGNALING_PATHWAY	67	0.06965174129353234	0.025538971807628524
KEGG_PENTOSE_PHOSPHATE_PATHWAY	25	0.09	0.02702702702702703
KEGG_PEROXISOME	76	0.039649122807017545	0.06799037304452467
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	57	0.0043859649122807015	0.004408060453400504
KEGG_PPAR_SIGNALING_PATHWAY	61	0.014207650273224045	0.008861622358554875
KEGG_PROPANOATE_METABOLISM	26	0.04923076923076923	0.0176017601760176
KEGG_PURINE_METABOLISM	143	0.02501723628484192	0.06678937680778332
KEGG_PYRIMIDINE_METABOLISM	94	0.050102951269732326	0.07131227613155323
KEGG_PYRUVATE_METABOLISM	34	0.05525846702317291	0.02308265078183172
KEGG_RETINOL_METABOLISM	41	0.004878048780487805	0.0136986301369863
KEGG_RIBOSOME	87	0.6746859128575248	0.26624472573839664
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	54	0.08874912648497554	0.03979943591350674
KEGG_RNA_DEGRADATION	57	0.11779448621553884	0.06536856745479833
KEGG_RNA_POLYMERASE	27	0.4843304843304843	0.1179736294240111
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	38	0.26173541963015645	0.15807560137457044
KEGG_SPHINGOLIPID_METABOLISM	31	0.002150537634408602	0.0024390243902439024
