Geneset	Number of Genes	Edge Density	Segregation
KEGG_ABC_TRANSPORTERS	40	0.2700102564102564	0.03429305181750342
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	32	0.4088568548387097	0.030773673518597854
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	38	0.6329587482219061	0.05485059232155807
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	42	0.21012543554006968	0.031323154753711786
KEGG_ARACHIDONIC_ACID_METABOLISM	50	0.3224057142857143	0.06795680326842102
KEGG_ARGININE_AND_PROLINE_METABOLISM	48	0.2158617021276596	0.02784128823757825
KEGG_AXON_GUIDANCE	105	0.19779395604395603	0.04479149065573248
KEGG_BUTANOATE_METABOLISM	27	0.3230797720797721	0.02365128880659444
KEGG_CALCIUM_SIGNALING_PATHWAY	144	0.15525106837606836	0.04917687159088525
KEGG_CARDIAC_MUSCLE_CONTRACTION	74	0.21990262865605337	0.05025773337628394
KEGG_CELL_ADHESION_MOLECULES_CAMS	107	0.1194667607123964	0.04656882001474399
KEGG_CHEMOKINE_SIGNALING_PATHWAY	125	0.25035832258064517	0.05813672044244723
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	31	0.2600301075268817	0.023899079685604376
KEGG_DNA_REPLICATION	35	0.593236974789916	0.04626504912358471
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	64	0.43850396825396826	0.13073758248518894
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	46	0.21755265700483092	0.02830810877136872
KEGG_ECM_RECEPTOR_INTERACTION	79	0.4167896786757546	0.09669464053764047
KEGG_ENDOCYTOSIS	156	0.12877427626137303	0.04199340477828687
KEGG_ETHER_LIPID_METABOLISM	27	0.41943874643874646	0.050399642327990164
KEGG_FATTY_ACID_METABOLISM	35	0.39805378151260506	0.04394510285468199
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	63	0.1653379416282642	0.021061891650801468
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	31	0.26406451612903226	0.026159232798850438
KEGG_GLUTATHIONE_METABOLISM	46	0.4591671497584541	0.06735838613594053
KEGG_GLYCEROLIPID_METABOLISM	41	0.333830487804878	0.06690512968412408
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	66	0.23536736596736596	0.07634660541956959
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	31	0.3237268817204301	0.03223012014167866
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	53	0.43531857764876625	0.04396455448537118
KEGG_GNRH_SIGNALING_PATHWAY	61	0.16348743169398908	0.015384753830414533
KEGG_HEDGEHOG_SIGNALING_PATHWAY	51	0.43121647058823526	0.04234508144058042
KEGG_HISTIDINE_METABOLISM	22	0.18144155844155843	0.015546566813738304
KEGG_INSULIN_SIGNALING_PATHWAY	102	0.16264744709765094	0.028062487324020575
KEGG_JAK_STAT_SIGNALING_PATHWAY	138	0.364696710039141	0.13282342170189437
KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	86	0.17942735978112176	0.0301753441174144
KEGG_LONG_TERM_DEPRESSION	46	0.17863961352657004	0.013228208052585441
KEGG_LYSINE_DEGRADATION	37	0.20665165165165164	0.016872796425414165
KEGG_LYSOSOME	116	0.08626386806596702	0.047783202549190426
KEGG_MELANOGENESIS	74	0.30118289522399105	0.034192491333190446
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	80	0.17561107594936706	0.03842550241705689
KEGG_N_GLYCAN_BIOSYNTHESIS	44	0.2607399577167019	0.07075591446985129
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	23	0.43904743083003955	0.03664858416019944
KEGG_NOTCH_SIGNALING_PATHWAY	43	0.33214617940199337	0.02252639995565741
KEGG_OOCYTE_MEIOSIS	88	0.22851462904911182	0.026652218219168928
KEGG_OXIDATIVE_PHOSPHORYLATION	119	0.3856672838626976	0.18818313831766798
KEGG_P53_SIGNALING_PATHWAY	66	0.23845594405594406	0.02246980639534249
KEGG_PENTOSE_PHOSPHATE_PATHWAY	25	0.5902966666666667	0.032232717567066776
KEGG_PEROXISOME	74	0.17357867456497594	0.0526219972240885
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	52	0.2918340874811463	0.03604202039921056
KEGG_PPAR_SIGNALING_PATHWAY	67	0.2339778380823157	0.030574519647745133
KEGG_PROPANOATE_METABOLISM	25	0.4517166666666667	0.026583864968129377
KEGG_PURINE_METABOLISM	143	0.2793250270855905	0.08582433608625133
KEGG_PYRIMIDINE_METABOLISM	91	0.3534874236874237	0.06267423117251214
KEGG_PYRUVATE_METABOLISM	33	0.3864621212121212	0.030101150972351325
KEGG_RETINOL_METABOLISM	56	0.375024025974026	0.09453557198868655
KEGG_RIBOSOME	82	0.9805392953929541	0.12571928545376998
KEGG_RNA_DEGRADATION	52	0.2971123680241327	0.03970063517630393
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	37	0.7654894894894895	0.09143953378421522
KEGG_SPHINGOLIPID_METABOLISM	38	0.4170426742532005	0.09834549481690352
KEGG_SPLICEOSOME	114	0.3916703927961497	0.10368181877401368
KEGG_STARCH_AND_SUCROSE_METABOLISM	45	0.21519090909090907	0.035612274390318305
KEGG_STEROID_HORMONE_BIOSYNTHESIS	47	0.39942368177613324	0.076921446157464
KEGG_TASTE_TRANSDUCTION	30	0.26566436781609193	0.024447299868459622
KEGG_TGF_BETA_SIGNALING_PATHWAY	79	0.2708062317429406	0.037107020920681105
KEGG_TIGHT_JUNCTION	110	0.16513244370308588	0.03183195826757471
KEGG_TRYPTOPHAN_METABOLISM	32	0.20374193548387098	0.018972151548921776
KEGG_TYROSINE_METABOLISM	39	0.20565047233468287	0.02598865508663027
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	129	0.2053794815891473	0.05899125655109825
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	37	0.4268198198198198	0.05113878615588926
KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	84	0.13548049340218013	0.022465088818642218
