Geneset	Number of Genes	Edge Density	Segregation
KEGG_ABC_TRANSPORTERS	44	0.0046197618393234675	0.0019919337959929356
KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	32	0.008070018951612903	0.0019320051643642528
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	41	0.052288553048780495	0.013453912309842046
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	44	0.008232266279069768	0.003412196036860898
KEGG_ARACHIDONIC_ACID_METABOLISM	54	0.008363153039832285	0.0037916763760608824
KEGG_ARGININE_AND_PROLINE_METABOLISM	49	0.008228555612244897	0.002880643670148583
KEGG_AXON_GUIDANCE	112	0.006875405823680824	0.006648925349562415
KEGG_BASAL_TRANSCRIPTION_FACTORS	36	0.04735294349206349	0.012111866634365611
KEGG_BUTANOATE_METABOLISM	28	0.019277065343915344	0.004125130905305136
KEGG_CALCIUM_SIGNALING_PATHWAY	152	0.00983663614499826	0.010150138648603861
KEGG_CARDIAC_MUSCLE_CONTRACTION	78	0.04588954305694305	0.021732643886741745
KEGG_CELL_ADHESION_MOLECULES_CAMS	134	0.01768930224441701	0.01836954342542286
KEGG_CHEMOKINE_SIGNALING_PATHWAY	144	0.011773770532245532	0.015096922300789238
KEGG_CITRATE_CYCLE_TCA_CYCLE	32	0.0931922681451613	0.014890111780299446
KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	34	0.013393518360071301	0.0026812997598765873
KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	52	0.018148411161387636	0.007114589168052434
KEGG_DNA_REPLICATION	36	0.3093929765079365	0.03081760225019858
KEGG_DRUG_METABOLISM_CYTOCHROME_P450	72	0.014859733998435055	0.009257124700501385
KEGG_DRUG_METABOLISM_OTHER_ENZYMES	51	0.009641416	0.003402771973857423
KEGG_ECM_RECEPTOR_INTERACTION	84	0.03501118757888697	0.02072998494621269
KEGG_ENDOCYTOSIS	181	0.0089235580417434	0.012732239164417063
KEGG_ETHER_LIPID_METABOLISM	29	0.0036389992610837436	0.0009474328361529412
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	70	0.012019215900621117	0.007389768413463496
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	34	0.01718130962566845	0.004357672417126544
KEGG_GLUTATHIONE_METABOLISM	50	0.013603499591836736	0.004697295021910241
KEGG_GLYCEROLIPID_METABOLISM	44	0.002110328541226216	0.001081586564075221
KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	73	0.00301338706240487	0.0020958771914331704
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	31	0.010248671612903226	0.0029130245594973314
KEGG_GLYCOLYSIS_GLUCONEOGENESIS	57	0.0387074037593985	0.014733823300804525
KEGG_GNRH_SIGNALING_PATHWAY	62	0.009964346800634587	0.004375641717302839
KEGG_HEDGEHOG_SIGNALING_PATHWAY	51	0.00874966062745098	0.003691168910981567
