Geneset	Number of Genes	Edge Density	Segregation
ADENOCARCINOMA	72	0.006366892449139281	0.0029064043986635705
ALLERGIC_CONTACT_DERMATITIS	42	0.01912173960511034	0.006385173423889286
ALLERGIC_HYPERSENSITIVITY_DISEASE	111	0.009318972907452906	0.00928523169290394
AMINO_ACID_METABOLIC_DISORDER	77	0.010594979835953519	0.006360008538634166
ANEMIA	96	0.007073249495614034	0.005106501361296192
ARTHRITIS	170	0.006916945958927949	0.008926855303246902
ARTHROPATHY	75	0.00856861272072072	0.00430190835475654
AUTISTIC_DISORDER	199	0.004349198492462312	0.007828561092064161
AUTOIMMUNE_HYPERSENSITIVITY_DISEASE	132	0.0047363035739070095	0.00570030115732053
AUTOSOMAL_DOMINANT_CEREBELLAR_ATAXIA	38	0.005757355618776671	0.001495639152676243
AUTOSOMAL_RECESSIVE_NONSYNDROMIC_DEAFNESS	44	0.003138333509513742	0.0011991092640149775
AZOOSPERMIA	23	0.008230284980237155	0.0020827622441114894
BILIARY_TRACT_DISEASE	58	0.0027509503932244407	0.0014844153401565188
BIPOLAR_DISORDER	368	0.005675430720589979	0.016427134434298083
BLADDER_DISEASE	67	0.0036409135232926275	0.0020953139008686394
BLINDNESS	37	0.005678641591591592	0.0013974700863283549
BONE_MARROW_DISEASE	44	0.0058298588794926	0.0018421978644431677
BREAST_DISEASE	284	0.006814828654257702	0.013189679457692895
BRONCHIAL_DISEASE	59	0.006981705961426067	0.003590233847579224
CARBOHYDRATE_METABOLIC_DISORDER	66	0.008394859393939394	0.004194703165041526
CARDIOMYOPATHY	120	0.006867891078431373	0.0060159879337819315
CENTRAL_NERVOUS_SYSTEM_CANCER	96	0.006203385942982455	0.004209247368788706
CEREBELLAR_DISEASE	66	0.006784590722610723	0.0031873110324096717
CEREBRAL_DEGENERATION	121	0.005760401652892561	0.0046347073692659035
CLUBFOOT	44	0.00400473467230444	0.0015483996998513399
COCAINE_DEPENDENCE	81	0.007368910648148148	0.004550609777172544
COLLAGEN_DISEASE	26	0.002713959076923077	0.0006871492852570033
CONGENITAL_DISORDER_OF_GLYCOSYLATION	27	0.015462007122507122	0.0035726792811448037
CONGENITAL_HEART_DISEASE	52	0.0038836982654600304	0.0015337113079827605
CONGENITAL_STATIONARY_NIGHT_BLINDNESS	25	0.007348611333333334	0.0013148071975777446
CONGESTIVE_HEART_FAILURE	94	0.004006878609013956	0.0031265471566628332
CORNEAL_DISEASE	32	0.007219751814516128	0.001813562449953074
