Geneset	Number of Genes	Edge Density	Segregation
ADENOCARCINOMA	67	0.002261420171867933	0.0015234613040828763
ALLERGIC_CONTACT_DERMATITIS	39	0.002699055330634278	0.0028011204481792717
ALLERGIC_HYPERSENSITIVITY_DISEASE	101	0.001188118811881188	0.003243243243243243
AMINO_ACID_METABOLIC_DISORDER	75	0.0046846846846846845	0.008419689119170985
ANEMIA	89	0.010725229826353423	0.014408233276157804
ARTHRITIS	162	0.0049842803465991875	0.01043338683788122
ARTHROPATHY	72	0.010954616588419406	0.007887323943661971
AUTISTIC_DISORDER	177	0.0024396507447354905	0.008593396653098146
AUTOIMMUNE_HYPERSENSITIVITY_DISEASE	122	0.002438693943910039	0.00560398505603985
AUTOSOMAL_RECESSIVE_NONSYNDROMIC_DEAFNESS	35	0.0016806722689075631	0.0014044943820224719
BILIARY_TRACT_DISEASE	53	0.000725689404934688	0.0007127583749109052
BIPOLAR_DISORDER	316	0.003697006228651798	0.020947176684881604
BLADDER_DISEASE	61	0.002185792349726776	0.0020060180541624875
BLOOD_COAGULATION_DISEASE	61	0.00819672131147541	0.010932944606413994
BONE_MARROW_DISEASE	41	0.003658536585365854	0.001671309192200557
BREAST_DISEASE	267	0.008166483624792317	0.02110933178046295
BRONCHIAL_DISEASE	54	0.004891684136967156	0.007700770077007701
CARBOHYDRATE_METABOLIC_DISORDER	65	0.0125	0.01890909090909091
CARDIOMYOPATHY	118	0.006808633927277995	0.012634408602150538
CENTRAL_NERVOUS_SYSTEM_CANCER	92	0.008361204013377926	0.007462686567164179
CEREBELLAR_DISEASE	66	0.006060606060606061	0.006763787721123829
CEREBRAL_DEGENERATION	114	0.0035708740878745535	0.00549319321710055
CLUBFOOT	43	0.014396456256921373	0.005106048703849175
COCAINE_DEPENDENCE	67	0.003165988240615106	0.0035158211953792064
COLLAGEN_DISEASE	24	0.014492753623188406	0.003727865796831314
CONGENITAL_DISORDER_OF_GLYCOSYLATION	27	0.04843304843304843	0.03434343434343434
CONGENITAL_HEART_DISEASE	48	0.0008865248226950354	0.0005688282138794084
CONGESTIVE_HEART_FAILURE	88	0.0028735632183908046	0.004975124378109453
CORNEAL_DISEASE	26	0.006153846153846154	0.007246376811594203
CORONARY_ARTERY_DISEASE	183	0.004743889989791629	0.010492761322884845
DERMATITIS	105	0.002197802197802198	0.0035026269702276708
DIABETES_MELLITUS	91	0.0017094017094017094	0.0029118136439267887
DILATED_CARDIOMYOPATHY	44	0.017970401691331923	0.011821974965229486
DYSOSTOSIS	53	0.0043541364296081275	0.0034403669724770644
ENDOMETRIOSIS	118	0.011589164131537013	0.012991230919129588
ESOPHAGEAL_DISEASE	81	0.006172839506172839	0.005929439667951379
FEMALE_REPRODUCTIVE_ORGAN_CANCER	75	0.007927927927927928	0.007348029392117568
FOCAL_HAND_DYSTONIA	56	0.003246753246753247	0.0026852846401718583
GERM_CELL_CANCER	310	0.0027977868253471136	0.013828689370485037
HAIR_DISEASE	36	0.0031746031746031746	0.0019821605550049554
HEMATOLOGIC_CANCER	226	0.008928220255653884	0.019219371772076877
HYPERTENSION	111	0.002620802620802621	0.004581901489117984
HYPERTROPIA	40	0.001282051282051282	0.0006489292667099286
HYPOGLYCEMIA	35	0.013445378151260505	0.008213552361396304
INFLUENZA	37	0.025525525525525526	0.018847006651884702
INNER_EAR_DISEASE	87	0.0016038492381716118	0.003056546102903719
INTESTINAL_CANCER	172	0.0027879776961784305	0.007442367035759666
KERATOSIS	77	0.0023923444976076554	0.003251277287505806
KIDNEY_CANCER	96	0.004605263157894736	0.004690641054277418
LACTIC_ACIDOSIS	52	0.027149321266968326	0.0130956711531466
LENS_DISEASE	54	0.004891684136967156	0.00688298918387414
LEUKOCYTE_DISEASE	68	0.007023705004389816	0.0049813200498132005
LIPID_STORAGE_DISEASE	83	0.004407875404055245	0.005533013648100332
LIVER_CANCER	172	0.00829593363253094	0.015625
LIVER_CIRRHOSIS	57	0.0043859649122807015	0.004095962551199532
LOCKED_IN_SYNDROME	22	0.008658008658008658	0.0021953896816684962
LUNG_CANCER	91	0.00463980463980464	0.0048655569782330346
LUNG_SMALL_CELL_CARCINOMA	23	0.0	0.0
LYMPHOBLASTIC_LEUKEMIA	68	0.013608428446005268	0.008125819134993446
MALE_INFERTILITY	46	0.002898550724637681	0.0043541364296081275
MALIGNANT_MESOTHELIOMA	70	0.0037267080745341614	0.0038022813688212928
MICROPHTHALMIA	34	0.0017825311942959	0.0012345679012345679
MITOCHONDRIAL_METABOLISM_DISEASE	65	0.009615384615384616	0.01182033096926714
MOUTH_DISEASE	148	0.006251149108291966	0.009794037159729223
MOVEMENT_DISEASE	103	0.003616980772891681	0.005643005643005643
MUSCULAR_ATROPHY	46	0.00676328502415459	0.003458498023715415
MUSCULAR_DYSTROPHY	43	0.007751937984496124	0.0045901639344262295
MYELOID_LEUKEMIA	106	0.012039532794249776	0.012648669057957335
MYOPATHY	138	0.005500899185443774	0.010887772194304857
NEPHRITIS	95	0.004031354983202688	0.007237635705669481
NEUROMUSCULAR_DISEASE	47	0.0064754856614246065	0.0059271803556308214
