Geneset	Number of Genes	Edge Density	Segregation
ADENOCARCINOMA	69	0.0045153452685421985	0.0028945303950283934
ALLERGIC_CONTACT_DERMATITIS	42	0.0046562137049941926	0.004514126208618161
ALLERGIC_HYPERSENSITIVITY_DISEASE	108	0.012116995500173068	0.017070435172723195
AMINO_ACID_METABOLIC_DISORDER	77	0.00816883116883117	0.02018235213653275
ANEMIA	95	0.017412989921612543	0.0206399940534815
ARTHRITIS	168	0.004231180496150556	0.01039019556254362
ARTHROPATHY	74	0.007613476490188819	0.007565553846442509
AUTISTIC_DISORDER	195	0.006548083531588686	0.021721387087790468
AUTOIMMUNE_HYPERSENSITIVITY_DISEASE	126	0.004494095238095239	0.010857450519311388
AUTOSOMAL_RECESSIVE_NONSYNDROMIC_DEAFNESS	37	0.005061561561561561	0.004343893035338749
BILIARY_TRACT_DISEASE	54	0.0021635220125786163	0.002236848759834983
BIPOLAR_DISORDER	354	0.008688209215601542	0.03838282049755514
BLADDER_DISEASE	63	0.004910394265232975	0.003346435261308089
BLINDNESS	33	0.007267045454545454	0.007029339293402095
BLOOD_COAGULATION_DISEASE	62	0.01354574299312533	0.016046221135281886
BONE_MARROW_DISEASE	42	0.006048780487804878	0.003220641790795569
BREAST_DISEASE	277	0.007577172605033223	0.020376772428150506
BRONCHIAL_DISEASE	58	0.008129461584996975	0.007256378355494501
CARBOHYDRATE_METABOLIC_DISORDER	65	0.024580288461538462	0.028244480181022782
CARDIOMYOPATHY	119	0.013262925509186726	0.022188724851853164
CENTRAL_NERVOUS_SYSTEM_CANCER	95	0.005939305711086226	0.007195439243592982
CEREBELLAR_DISEASE	66	0.007636363636363637	0.00844134092607385
CEREBRAL_DEGENERATION	118	0.006788787483702738	0.009564771564362548
CLUBFOOT	44	0.012421775898520084	0.007656017997603706
COCAINE_DEPENDENCE	77	0.02939542036910458	0.020318784581810207
CONGENITAL_DISORDER_OF_GLYCOSYLATION	27	0.05837891737891738	0.020844968408545512
CONGENITAL_HEART_DISEASE	52	0.007433634992458523	0.004943694444876329
CONGENITAL_STATIONARY_NIGHT_BLINDNESS	22	0.004329004329004329	0.0027233115468409596
CONGESTIVE_HEART_FAILURE	92	0.005252269469660773	0.006559284463392292
CORNEAL_DISEASE	28	0.004965608465608466	0.007901926857710588
CORONARY_ARTERY_DISEASE	188	0.00460405051769257	0.010070277922499062
DERMATITIS	115	0.004401983218916857	0.007803841366877097
DILATED_CARDIOMYOPATHY	44	0.04013636363636363	0.02391708860201345
DYSOSTOSIS	55	0.006611447811447812	0.004586046051039731
ENDOMETRIOSIS	123	0.00981474077035852	0.01673358738209342
ESOPHAGEAL_DISEASE	84	0.0028597246127366606	0.003896614061660236
FEMALE_REPRODUCTIVE_ORGAN_CANCER	79	0.00858260305095748	0.009992208171066545
FOCAL_HAND_DYSTONIA	56	0.005474675324675324	0.0038357528011777964
GALLBLADDER_DISEASE	44	0.0083276955602537	0.003370127528397753
GERM_CELL_CANCER	318	0.0025919885721088025	0.01370334878444193
HAIR_DISEASE	37	0.0019339339339339338	0.0012391454514318482
HEAD_AND_NECK_SQUAMOUS_CELL_CARCINOMA	51	0.019246274509803922	0.006360320351340375
HEMATOLOGIC_CANCER	231	0.0064066629023150756	0.016370951389548864
HYPERTENSION	121	0.009074931129476584	0.014966530663055666
HYPERTROPIA	40	0.002055128205128205	0.001280281901621956
HYPOGLYCEMIA	40	0.016043589743589746	0.013081447008327222
INFLUENZA	41	0.017626829268292683	0.0255930816875073
INNER_EAR_DISEASE	95	0.001877491601343785	0.004735280693747149
INTESTINAL_CANCER	178	0.003165301847267187	0.010265106255779687
KERATOSIS	83	0.0010138113429327064	0.001967636093403971
KIDNEY_CANCER	100	0.002645454545454545	0.004171794464176886
LACTIC_ACIDOSIS	56	0.02275	0.025802560150123985
LENS_DISEASE	57	0.0030244360902255637	0.00688811767593454
LEUKOCYTE_DISEASE	69	0.008173486786018756	0.00652683969230759
LIPID_STORAGE_DISEASE	86	0.0021986320109439127	0.004488725958141347
LIVER_CANCER	176	0.004816688311688311	0.012959916108317685
LIVER_CIRRHOSIS	61	0.004501092896174863	0.004104832958664128
LOCKED_IN_SYNDROME	23	0.015810276679841896	0.004132107612478551
LUNG_CANCER	97	0.0018588917525773198	0.0029064437419279443
LUNG_SMALL_CELL_CARCINOMA	26	0.0	0.0
LYMPHOBLASTIC_LEUKEMIA	70	0.009224430641821947	0.005892686292025099
MALE_INFERTILITY	46	0.0016328502415458937	0.001732684687270919
MALIGNANT_MESOTHELIOMA	70	0.005141200828157349	0.004311376081099428
MICROPHTHALMIA	37	0.0008153153153153152	0.0006534586979203646
MITOCHONDRIAL_METABOLISM_DISEASE	68	0.0296044776119403	0.0387554400077696
MOTOR_NEURON_DISEASE	69	0.0035264279624893434	0.003457358892073819
MOUTH_DISEASE	156	0.00699660876757651	0.011269229457493224
MOVEMENT_DISEASE	104	0.005549477221807319	0.007848643156209202
MUSCULAR_ATROPHY	47	0.00222109158186864	0.0018693116791105786
MUSCULAR_DYSTROPHY	44	0.007094080338266385	0.0060716547543653325
MYELOID_LEUKEMIA	108	0.0078907926618207	0.011199410073843941
MYOPATHY	138	0.004366444514968793	0.01069163003582354
MYOPIA	36	0.003749206349206348	0.00315281404003353
NEPHRITIS	98	0.003350515463917526	0.006553395461305543
NEUROMUSCULAR_DISEASE	50	0.005642448979591837	0.0064809093525935325
NEUROTIC_DISORDER	308	0.011737467743982401	0.03801901348044255
NON_SYNDROMIC_INTELLECTUAL_DISABILITY	46	0.00431207729468599	0.004176641130790726
NUTRITION_DISEASE	110	0.004694745621351126	0.008323101345181149
OCULAR_MOTILITY_DISEASE	115	0.0017867276887871854	0.003923941470553354
OROFACIAL_CLEFT	58	0.03313793103448275	0.01045286792179193
OSTEOCHONDRODYSPLASIA	63	0.00813568868407578	0.008989624788258096
OVARIAN_DISEASE	66	0.013737529137529137	0.011315213580560281
PARAPLEGIA	45	0.007966666666666667	0.013732714400632395
PLACENTAL_INSUFFICIENCY	45	0.010014141414141415	0.006362326606705662
POLYCYSTIC_OVARY_SYNDROME	109	0.0019932042133876996	0.0034168269699833584
PROGRESSIVE_MYOCLONUS_EPILEPSY	42	0.003986062717770035	0.0028701171629995736
PSORIASIS	27	0.006504273504273504	0.002828431998077211
PTOSIS	29	0.004086206896551724	0.0013403385344500933
PYOURETER	37	0.0032822822822822823	0.0031958783987274977
RETINAL_DISEASE	94	0.003293983070235644	0.009075254394546022
RETINITIS_PIGMENTOSA	41	0.006564634146341463	0.023335963307524906
RHEUMATOID_ARTHRITIS	96	0.005135964912280702	0.0077460384239226255
SALIVARY_GLAND_ADENOID_CYSTIC_CARCINOMA	64	0.002320436507936508	0.0031109308186975057
SCHIZOAFFECTIVE_DISORDER	91	0.004268376068376068	0.005735076791428131
SEBORRHEIC_KERATOSIS	51	0.0021725490196078433	0.002064671165711849
SKIN_CANCER	149	0.003992381643388355	0.007407437322849175
STOMACH_DISEASE	185	0.006720857814336075	0.011689117243719056
SUBSTANCE_RELATED_DISORDER	341	0.008998775228566501	0.042917758274638
SYNDROMIC_INTELLECTUAL_DISABILITY	63	0.010506400409626216	0.0054771082021824085
TAUOPATHY	64	0.008285714285714287	0.007498633061681466
THYROID_GLAND_DISEASE	49	0.003945578231292516	0.0024807607381118644
UPPER_RESPIRATORY_TRACT_DISEASE	36	0.011338095238095237	0.006724424733607155
UTERINE_DISEASE	193	0.006048952936096718	0.01655699580531485
VIRAL_INFECTIOUS_DISEASE	134	0.022983727976658062	0.024939975306979265
