Geneset	Number of Genes	Edge Density	Segregation
ACTIVATION_OF_INNATE_IMMUNE_RESPONSE	128	0.14240194389763777	0.0348935260925535
ACYLGLYCEROL_METABOLIC_PROCESS	35	0.17972100840336133	0.024425336255523372
ADHERENS_JUNCTION_ORGANIZATION	40	0.2451679487179487	0.02790210749324446
AMINO_ACID_TRANSPORT	47	0.11488899167437557	0.028482504800022738
ANTIGEN_PROCESSING_AND_PRESENTATION	103	0.10105977536645726	0.029001105213470723
APOPTOTIC_SIGNALING_PATHWAY	155	0.06716397151235862	0.022712769469081847
BMP_SIGNALING_PATHWAY	42	0.29954355400696864	0.031037962405250433
CALCIUM_ION_TRANSPORT	102	0.08111531741409436	0.027381165283939413
CELL_JUNCTION_ASSEMBLY	72	0.10678951486697966	0.017385188736881205
CELL_SUBSTRATE_ADHESION	86	0.1237436388508892	0.027552337550081744
CELLULAR_RESPIRATION	81	0.389995987654321	0.11987584999502413
CHEMICAL_SYNAPTIC_TRANSMISSION	132	0.06834258616701365	0.030264844148268383
CHLORIDE_TRANSPORT	35	0.2171109243697479	0.03946499349587236
CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	79	0.17113469652710162	0.035459343103741964
DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	24	0.21445652173913046	0.027104837886143197
DNA_DEPENDENT_DNA_REPLICATION	68	0.2078393327480246	0.03767423592099915
DNA_TEMPLATED_TRANSCRIPTION_TERMINATION	61	0.2921202185792349	0.041263239600421664
DOUBLE_STRAND_BREAK_REPAIR	121	0.14265771349862258	0.0436838230856095
DRUG_TRANSPORT	51	0.0285678431372549	0.008167143927973792
ENDOPLASMIC_RETICULUM_ORGANIZATION	29	0.07327586206896551	0.006130276725842894
ENDOSOME_ORGANIZATION	45	0.16507474747474749	0.030587809871336694
ER_TO_GOLGI_VESICLE_MEDIATED_TRANSPORT	122	0.08714767646660346	0.035752444791301276
ESTABLISHMENT_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	152	0.30669466713140464	0.0966187574563181
EXTRACELLULAR_MATRIX_ORGANIZATION	157	0.19147476727094562	0.08546542187781402
FATTY_ACID_CATABOLIC_PROCESS	49	0.18303486394557825	0.03559392606879839
GLYCEROPHOSPHOLIPID_METABOLIC_PROCESS	166	0.06970960204454181	0.042285312257315945
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	39	0.13573954116059378	0.034682728702463965
GOLGI_ORGANIZATION	60	0.0681638418079096	0.011840788744724273
G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER	108	0.32510366908965044	0.08393637195568783
INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY	77	0.07932330827067668	0.012316594969331629
LONG_CHAIN_FATTY_ACID_METABOLIC_PROCESS	59	0.13224663939216832	0.0347244506177074
LYSOSOMAL_TRANSPORT	61	0.07935901639344263	0.016838920450197373
MACROAUTOPHAGY	95	0.12832183650615903	0.0428722107214311
MICROTUBULE_BUNDLE_FORMATION	37	0.17537387387387388	0.029058460500431774
MICROTUBULE_ORGANIZING_CENTER_ORGANIZATION	60	0.1276084745762712	0.020559446097298893
MRNA_3_END_PROCESSING	58	0.3679104658197217	0.05147692410828103
MRNA_CATABOLIC_PROCESS	161	0.37849045031055906	0.12938521205016643
NEURON_PROJECTION_MORPHOGENESIS	111	0.09866764946764947	0.02167825430682589
NICOTINAMIDE_NUCLEOTIDE_METABOLIC_PROCESS	64	0.2100595238095238	0.033134042411855975
NUCLEUS_ORGANIZATION	73	0.11542009132420092	0.020906942106413504
PEROXISOME_ORGANIZATION	40	0.25266923076923076	0.03385268425976089
PHOSPHOLIPID_TRANSPORT	31	0.14510967741935485	0.015223633497498711
POSITIVE_REGULATION_OF_CYTOSOLIC_CALCIUM_ION_CONCENTRATION	107	0.1522689120084641	0.038875988757654585
POTASSIUM_ION_TRANSPORT	82	0.2625739235170129	0.10059572425949768
PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	163	0.11095258653336364	0.04672540044934508
