Geneset	Number of Genes	Edge Density	Segregation
EUR_ASN_CAD_CAD_ADD_160614	45	0.0030303030303030303	0.0018808777429467085
EUR_BPSCZ	31	0.0	0.0
EUR_CARDIOGRAM_2010_LIPIDS_LDL_ONE	107	0.0035267148651031564	0.006049606775559589
EUR_FRITSCHE_2015_ADVANCEDAMD	89	0.0040858018386108275	0.004531294250920419
EUR_GIANT_2015_HIPADJBMI_COMBINED_EUR	97	0.006872852233676976	0.007930607187112764
EUR_GIANT_2015_HIPADJBMI_FEMALES_EUR	42	0.0011614401858304297	0.0009017132551848512
EUR_GIANT_2015_HIP_COMBINED_EUR	38	0.001422475106685633	0.0008764241893076249
EUR_GIANT_2015_WCADJBMI_COMBINED_EUR	56	0.0	0.0
EUR_GIANT_BMI_SNP_GWAS_MC_MERGE_NOGC_TBL_UNIQ	57	0.0018796992481203006	0.001729106628242075
EUR_GIANT_EXTREME_HEIGHT_STAGE1_BERNDT2013_PUBLICRELEASE_HAPMAPCEUFREQ	68	0.001755926251097454	0.001929570670525808
EUR_GIANT_HEIGHT_LANGOALLEN2010_PUBLICRELEASE_HAPMAPCEUFREQ_EQTL	272	0.0032830475363577164	0.012782590323262202
EUR_GIANT_RANDALL2013PLOSGENET_STAGE1_PUBLICRELEASE_HAPMAPCEUFREQ_HEIGHT_MEN	52	0.0015082956259426848	0.0014114326040931546
EUR_GIANT_RANDALL2013PLOSGENET_STAGE1_PUBLICRELEASE_HAPMAPCEUFREQ_HEIGHT_WOMEN	101	0.0015841584158415843	0.002488335925349922
EUR_GLGC_JOINTGWASMC_HDL	183	0.0019215756920674953	0.006394884092725819
EUR_GLGC_JOINTGWASMC_TC	181	0.0031921424186617557	0.008922443376801648
EUR_GLGC_JOINTGWASMC_TG	124	0.0018358248098610018	0.00510204081632653
EUR_GLGC_MC_TC	135	0.003095632946379215	0.0072109193922225085
EUR_IBDGENETICS_CD	137	0.0030055817947617003	0.006100217864923747
EUR_IBDGENETICS_UC	100	0.0028282828282828283	0.00546875
EUR_IBD_GWAS_ICHIP_META_RELEASE_CD_ICHIP_P	208	0.002787068004459309	0.0087070091423596
EUR_IBD_GWAS_ICHIP_META_RELEASE_IBD_GWAS_P	262	0.0030124886666081717	0.010998398291510945
EUR_IBD_GWAS_ICHIP_META_RELEASE_UC_GWAS_P	128	0.002829724409448819	0.005472281703545087
EUR_IBD_GWAS_ICHIP_META_RELEASE_UC_ICHIP_P	95	0.0047032474804031355	0.006220379146919431
EUR_IBD_GWAS_ICHIP_META_RELEASE_UC_META_P	352	0.002849002849002849	0.015416958654519973
EUR_KATHIRESAN2009_TG	39	0.002699055330634278	0.0022522522522522522
EUR_MAGIC_MANNING_ET_AL_FASTINGGLUCOSE_MAINEFFECT_BMIADJ	41	0.0012195121951219512	0.0009182736455463728
EUR_MAGIC_SCOTT_ET_AL_FG_JAN2013	93	0.0009350163627863488	0.0017482517482517483
EUR_NEUROTICISM_FULL	32	0.0020161290322580645	0.0015128593040847202
EUR_OKADA2014_RA_GWASMETA_EUROPEAN_V2	133	0.004784688995215311	0.008690254500310366
EUR_PGC_SCZ2_2014	302	0.0026182042199291546	0.013638968481375358
EUR_PGC_SCZ_FULL_2012_04	33	0.001893939393939394	0.0018484288354898336
EUR_PHS000180_T1D_PHS000180_PHA002862	112	0.0033783783783783786	0.006384919428397689
EUR_SCZ_SWE_PGC1_RESULTS_V3	77	0.002734107997265892	0.003006388575723412
