Geneset	Number of Genes	Edge Density	Segregation
ACTIN_FILAMENT_BASED_PROCESS	189	0.013790386130811664	0.039611964430072755
ALCOHOL_METABOLIC_PROCESS	132	0.002197547999074717	0.00963000506842372
AMIDE_BIOSYNTHETIC_PROCESS	308	0.06762130377765557	0.18279016580903373
ANION_TRANSPORT	179	0.0013809553700332685	0.009782125389061804
ANTIGEN_PROCESSING_AND_PRESENTATION	112	0.024935649935649937	0.03384279475982533
AROMATIC_COMPOUND_CATABOLIC_PROCESS	272	0.05543195137833731	0.1407412510333425
AUTOPHAGY	105	0.03901098901098901	0.05724267669981188
CALCIUM_ION_TRANSPORT	90	0.006491885143570537	0.019216555801921657
CARBOHYDRATE_METABOLIC_PROCESS	156	0.00587262200165426	0.029399585921325053
CARBOXYLIC_ACID_CATABOLIC_PROCESS	152	0.003485535029627048	0.017985611510791366
CARBOXYLIC_ACID_TRANSPORT	80	0.0012658227848101266	0.0036663611365719525
CATION_TRANSPORT	269	0.00477168063030572	0.04261645193260654
CELL_CYCLE_PHASE_TRANSITION	150	0.03901565995525727	0.035979534576662815
CELL_DEATH	360	0.007010213556174559	0.03380849317113217
CELL_MOTILITY	325	0.004862298195631529	0.02867383512544803
CELL_PROJECTION_ORGANIZATION	324	0.009307036654817873	0.03833740061402818
CELLULAR_AMINO_ACID_METABOLIC_PROCESS	201	0.009203980099502488	0.036510755871324255
CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY	364	0.01702842611933521	0.06062729036430265
CHEMOTAXIS	152	0.005141164168699895	0.01613344271260596
CHROMATIN_ASSEMBLY_OR_DISASSEMBLY	76	0.07964912280701754	0.05163785259326661
CHROMATIN_ORGANIZATION	295	0.03219185979476536	0.080078012963919
COENZYME_BIOSYNTHETIC_PROCESS	65	0.0057692307692307696	0.010657193605683837
COFACTOR_METABOLIC_PROCESS	240	0.00394002789400279	0.023414836303356817
CORNIFICATION	94	0.029741477922672156	0.053344275748871565
CYTOSKELETON_ORGANIZATION	350	0.008284895620139173	0.03726067746686303
DNA_CONFORMATION_CHANGE	101	0.041782178217821785	0.040297937356760884
DNA_METABOLIC_PROCESS	435	0.022342285078658826	0.08317229956225106
DNA_REPLICATION	112	0.058075933075933076	0.05732888677147848
DNA_TEMPLATED_TRANSCRIPTION_INITIATION	162	0.07000996856069319	0.10024154589371981
DRUG_METABOLIC_PROCESS	278	0.0034802482923408564	0.02547044288158145
ENDOCYTOSIS	187	0.010120177103099304	0.030245746691871456
ENERGY_DERIVATION_BY_OXIDATION_OF_ORGANIC_COMPOUNDS	55	0.03434343434343434	0.033355134074558535
ENZYME_LINKED_RECEPTOR_PROTEIN_SIGNALING_PATHWAY	348	0.013415482460498857	0.047841237965861434
EPITHELIAL_CELL_DIFFERENTIATION	199	0.011471498908684838	0.038559972700904284
EXTRACELLULAR_STRUCTURE_ORGANIZATION	180	0.008007448789571695	0.032600454890068235
GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY	111	0.014414414414414415	0.03542673107890499
GLYCOPROTEIN_METABOLIC_PROCESS	196	0.0037676609105180532	0.02733485193621868
GLYCOSAMINOGLYCAN_CATABOLIC_PROCESS	40	0.00641025641025641	0.010775862068965518
GLYCOSAMINOGLYCAN_METABOLIC_PROCESS	95	0.004031354983202688	0.021003500583430573
GLYCOSPHINGOLIPID_METABOLIC_PROCESS	36	0.006349206349206349	0.009324009324009324
GOLGI_VESICLE_TRANSPORT	220	0.015442092154420922	0.04958016793282687
HUMORAL_IMMUNE_RESPONSE	108	0.0027691242644513675	0.013973799126637555
INNATE_IMMUNE_RESPONSE	205	0.009277857484457197	0.02546600157521659
INTRACELLULAR_PROTEIN_TRANSPORT	375	0.035422459893048125	0.10517401981539504
INTRACILIARY_TRANSPORT	33	0.02462121212121212	0.01906158357771261
ION_HOMEOSTASIS	244	0.0028334345274235984	0.014928025590901013
LIPID_BIOSYNTHETIC_PROCESS	326	0.001510146295422369	0.019445794846864366
LIPID_CATABOLIC_PROCESS	97	0.001718213058419244	0.0055248618784530384
LIPID_TRANSPORT	80	0.002531645569620253	0.006530612244897959
MEMBRANE_LIPID_METABOLIC_PROCESS	104	0.005227781926811053	0.023064250411861616
MEMBRANE_ORGANIZATION	330	0.01040803168462743	0.04298539257455873
METHYLATION	113	0.01754108723135272	0.023536895674300253
MICROTUBULE_BASED_MOVEMENT	83	0.011460476050543638	0.016209476309226933
MICROTUBULE_BASED_PROCESS	225	0.01138888888888889	0.03095674684500054
MITOCHONDRIAL_RESPIRATORY_CHAIN_COMPLEX_ASSEMBLY	74	0.12291743798593113	0.19460726846424384
MITOCHONDRIAL_TRANSLATION	97	0.15829037800687284	0.2319068596601636
